run_id,sweep_key,sweep_value,model_name,seed,n_samples,anomaly_ratio,label_noise,pr_auc,recall_anomaly,precision_anomaly,f1_anomaly,accuracy,tn,fp,fn,tp
label_noise_0.1_seed_1_vqc_2,label_noise,0.1,vqc_2,1,1000,0.05,0.1,0.15263166026585157,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.1_seed_1_random_forest,label_noise,0.1,random_forest,1,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_1_svm,label_noise,0.1,svm,1,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_1_vqc_1,label_noise,0.1,vqc_1,1,1000,0.05,0.1,0.5334932993394296,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.9533333333333334,278,7,7,8
label_noise_0.1_seed_0_vqc_4,label_noise,0.1,vqc_4,0,1000,0.05,0.1,0.07907938900544398,0.13333333333333333,0.07407407407407407,0.09523809523809523,0.8733333333333333,260,25,13,2
label_noise_0.1_seed_0_vqc_3,label_noise,0.1,vqc_3,0,1000,0.05,0.1,0.8080244608182395,0.3333333333333333,1.0,0.5,0.9666666666666667,285,0,10,5
label_noise_0.1_seed_0_vqc_2,label_noise,0.1,vqc_2,0,1000,0.05,0.1,0.3202473069225491,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.1_seed_0_random_forest,label_noise,0.1,random_forest,0,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_0_svm,label_noise,0.1,svm,0,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_0_vqc_1,label_noise,0.1,vqc_1,0,1000,0.05,0.1,0.4488983109624737,0.4,0.46153846153846156,0.42857142857142855,0.9466666666666667,278,7,9,6
